frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face,ground_truth,dataset_predicted,dataset_confidence
194,7,myke,0.7893746346921932,97.23496437072754,profile,0.5,True,0,23,,,
194,4,Unknown,0.0,72.98445701599121,partial_back,0.5,False,4,69,,,
196,3,Unknown,0.0,24.029016494750977,frontal,0.7,False,0,82,,,
196,7,myke,0.7864305545988525,90.24548530578613,profile,0.5,True,0,24,,,
196,4,Unknown,0.0,67.58713722229004,partial_back,0.5,False,5,70,,,
198,3,Unknown,0.0,26.891708374023438,frontal,0.7,False,0,83,,,
198,7,myke,0.7834950933273463,70.03617286682129,profile,0.5,True,0,25,,,
198,4,Unknown,0.0,39.29853439331055,partial_back,0.5,False,6,71,,,
200,3,Unknown,0.0,30.50065040588379,frontal,0.7,False,0,84,,,
200,7,myke,0.7805682281787079,99.4265079498291,profile,0.5,True,0,26,,,
200,4,Unknown,0.0,72.36051559448242,partial_back,0.5,False,7,72,,,
202,3,Unknown,0.0,25.925636291503906,frontal,0.7,False,0,85,,,
202,7,myke,0.7776499365102906,41.02301597595215,profile,0.5,True,0,27,,,
202,4,Unknown,0.0,51.325082778930664,partial_back,0.5,False,8,73,,,
204,3,Unknown,0.0,25.551319122314453,frontal,0.7,False,0,86,,,
204,7,myke,0.7747401957356344,92.0872688293457,profile,0.5,True,0,28,,,
204,4,Unknown,0.0,81.66766166687012,partial_back,0.5,False,9,74,,,
206,3,Unknown,0.0,24.74665641784668,frontal,0.7,False,0,87,,,
206,7,myke,0.7718389833243305,47.240257263183594,profile,0.5,True,0,29,,,
206,4,Unknown,0.0,68.44520568847656,back_view,0.8999999999999999,False,10,75,,,
208,3,Unknown,0.0,24.09052848815918,profile,0.5,False,0,88,,,
208,7,myke,0.7689462768018891,101.48024559020996,profile,0.5,True,0,30,,,
208,4,Unknown,0.0,67.413330078125,back_view,0.8999999999999999,False,11,76,,,
210,3,Unknown,0.0,24.248838424682617,profile,0.5,False,0,89,,,
210,7,myke,0.7712809474404293,98.08659553527832,back_view,0.8999999999999999,True,1,31,,,
210,4,Unknown,0.0,87.58926391601562,partial_back,0.5,False,12,77,,,
212,3,Unknown,0.0,24.518489837646484,profile,0.5,False,0,90,,,
212,7,myke,0.773620317106656,100.30984878540039,back_view,0.8999999999999999,True,2,32,,,
212,4,Unknown,0.0,59.33094024658203,partial_back,0.5,False,13,78,,,
214,3,Unknown,0.0,17.581462860107422,profile,0.5,False,0,91,,,
214,7,myke,0.7759643771334359,109.96174812316895,back_view,0.8999999999999999,True,3,33,,,
214,4,Unknown,0.0,72.02029228210449,partial_back,0.5,False,14,79,,,
216,3,Unknown,0.0,25.148391723632812,profile,0.5,False,0,92,,,
216,7,myke,0.7783131186622282,72.04580307006836,back_view,0.8999999999999999,True,4,34,,,
216,4,Unknown,0.0,53.403615951538086,partial_back,0.5,False,15,80,,,
218,3,Unknown,0.0,19.522428512573242,profile,0.5,False,0,93,,,
218,7,myke,0.7806665326414466,34.18612480163574,back_view,0.8999999999999999,True,5,35,,,
218,4,Unknown,0.0,52.94227600097656,partial_back,0.5,False,16,81,,,
220,3,Unknown,0.0,18.138885498046875,profile,0.5,False,0,94,,,
220,4,Unknown,0.0,43.84946823120117,partial_back,0.5,False,17,82,,,
222,3,Unknown,0.0,21.397829055786133,profile,0.5,False,0,95,,,
222,4,Unknown,0.0,54.04472351074219,partial_back,0.5,False,18,83,,,
222,7,myke,0.7830246098248111,41.745901107788086,back_view,0.8999999999999999,True,6,36,,,
224,3,Unknown,0.0,27.85038948059082,profile,0.5,False,0,96,,,
224,4,Unknown,0.0,50.14944076538086,partial_back,0.5,False,19,84,,,
224,7,myke,0.7853873407696877,26.368379592895508,back_view,0.7,True,7,37,,,
226,3,Unknown,0.0,26.17645263671875,profile,0.5,False,0,97,,,
226,4,Unknown,0.0,40.35305976867676,partial_back,0.5,False,20,85,,,
226,7,myke,0.7877547158354162,33.948421478271484,back_view,0.7,True,8,38,,,
228,3,Unknown,0.0,21.10433578491211,profile,0.5,False,0,98,,,
228,4,Unknown,0.0,52.464962005615234,partial_back,0.5,False,21,86,,,
228,7,myke,0.7901267251816273,25.2227783203125,back_view,0.7,True,9,39,,,
230,3,Unknown,0.0,22.466182708740234,profile,0.5,False,0,99,,,
230,4,Unknown,0.0,58.28213691711426,partial_back,0.5,False,22,87,,,
230,7,myke,0.7925033587665479,23.465633392333984,back_view,0.7,True,10,40,,,
232,3,Unknown,0.0,21.517038345336914,profile,0.5,False,0,100,,,
232,4,Unknown,0.0,86.78889274597168,profile,0.5,False,0,88,,,
232,7,myke,0.7948846063452947,26.97443962097168,back_view,0.7,True,11,41,,,
234,3,Unknown,0.0,21.473407745361328,profile,0.5,False,0,101,,,
234,4,Unknown,0.0,76.42555236816406,profile,0.5,False,0,89,,,
234,7,myke,0.7972704574681561,35.588979721069336,back_view,0.7,True,12,42,,,
236,3,Unknown,0.0,21.526813507080078,profile,0.5,False,0,102,,,
236,4,Unknown,0.0,73.36211204528809,profile,0.5,False,0,90,,,
236,7,myke,0.799660901478862,35.42661666870117,back_view,0.7,True,13,43,,,
238,3,Unknown,0.0,29.747486114501953,profile,0.5,False,0,103,,,
238,4,Unknown,0.0,108.41774940490723,profile,0.5,False,0,91,,,
238,7,myke,0.8020559275128417,32.70125389099121,back_view,0.7,True,14,44,,,
240,3,Unknown,0.0,29.839515686035156,profile,0.5,False,0,104,,,
